"state","age_group","race","death_2019","population_2019","covid_deaths","total_deaths_pandemic","annual_death_pandemic","prop_higher_education","fips","mean_household_income","private_insurance","public_insurance","no_insurance","mortrate_2019","mortrate_covid","mortrate_change","income","education","income_decile","education_decile"
"D.C.","65-74 years","Black or African American",796,28432,436,4309,1175.2,61.4,11,138421,71.9,34.7,3.4,2799.66235227912,4133.37084974676,1333.70849746764,138421,61.4,10,10
"D.C.","65-74 years","White",161,19498,69,1167,318.3,61.4,11,138421,71.9,34.7,3.4,825.725715457996,1632.47512565391,806.749410195918,138421,61.4,10,10
"D.C.","75-84 years","Black or African American",707,14213,338,3101,845.7,61.4,11,138421,71.9,34.7,3.4,4974.31928516147,5950.18644902554,975.867163864068,138421,61.4,10,10
"D.C.","75-84 years","White",236,9671,84,1455,396.8,61.4,11,138421,71.9,34.7,3.4,2440.28538930824,4102.98831558267,1662.70292627443,138421,61.4,10,10
"D.C.","85+ years","Black or African American",820,7314,274,2979,812.5,61.4,11,138421,71.9,34.7,3.4,11211.3754443533,11108.8323762647,-102.543068088598,138421,61.4,10,10
"D.C.","85+ years","White",394,4500,97,1497,408.3,61.4,11,138421,71.9,34.7,3.4,8755.55555555555,9073.33333333333,317.777777777779,138421,61.4,10,10
"FL","< 1 year","Black or African American",534,46223,10,1838,501.3,31.5,12,88267,63.1,36.7,12.6,1155.2690219155,1084.52502001168,-70.744001903814,88267,31.5,5,5
"FL","< 1 year","White",707,156464,NA,1461,398.5,31.5,12,88267,63.1,36.7,12.6,451.861130994989,254.691174966765,-197.169956028224,88267,31.5,5,5
"FL","1-4 years","Black or African American",75,203940,NA,322,87.8,31.5,12,88267,63.1,36.7,12.6,36.7755222124154,43.0518780033343,6.27635579091889,88267,31.5,5,5
"FL","1-4 years","White",134,637060,NA,383,104.5,31.5,12,88267,63.1,36.7,12.6,21.0341255140803,16.4034784792641,-4.63064703481619,88267,31.5,5,5
"FL","5-14 years","Black or African American",98,525896,13,412,112.4,31.5,12,88267,63.1,36.7,12.6,18.6348631668619,21.3730471424008,2.73818397553889,88267,31.5,5,5
"FL","5-14 years","White",190,1644837,NA,500,136.4,31.5,12,88267,63.1,36.7,12.6,11.5512965722439,8.29261501291617,-3.25868155932776,88267,31.5,5,5
"FL","15-24 years","Black or African American",538,530588,76,2487,678.3,31.5,12,88267,63.1,36.7,12.6,101.396940752524,127.839302811221,26.4423620586971,88267,31.5,5,5
"FL","15-24 years","White",1247,1748195,72,3325,906.8,31.5,12,88267,63.1,36.7,12.6,71.3307153950217,51.8706437210952,-19.4600716739265,88267,31.5,5,5
"FL","25-34 years","Black or African American",955,578909,285,4662,1271.5,31.5,12,88267,63.1,36.7,12.6,164.965478166689,219.637283234498,54.6718050678086,88267,31.5,5,5
"FL","25-34 years","White",3035,2035672,322,10048,2740.4,31.5,12,88267,63.1,36.7,12.6,149.090816202217,134.618936645982,-14.471879556235,88267,31.5,5,5
"FL","35-44 years","Black or African American",1240,481637,713,6495,1771.4,31.5,12,88267,63.1,36.7,12.6,257.455303475439,367.787358529349,110.33205505391,88267,31.5,5,5
"FL","35-44 years","White",4247,1949305,775,16406,4474.4,31.5,12,88267,63.1,36.7,12.6,217.872523796943,229.538220032268,11.6656962353249,88267,31.5,5,5
"FL","45-54 years","Black or African American",2154,438824,1336,10082,2749.6,31.5,12,88267,63.1,36.7,12.6,490.857382458571,626.583778462436,135.726396003865,88267,31.5,5,5
"FL","45-54 years","White",8389,2121938,2187,28731,7835.7,31.5,12,88267,63.1,36.7,12.6,395.346141121937,369.270921205049,-26.0752199168874,88267,31.5,5,5
"FL","55-64 years","Black or African American",4505,407111,2526,19854,5414.7,31.5,12,88267,63.1,36.7,12.6,1106.57781293063,1330.03038483362,223.452571902994,88267,31.5,5,5
"FL","55-64 years","White",20905,2367772,5709,75411,20566.6,31.5,12,88267,63.1,36.7,12.6,882.897508712832,868.605592092482,-14.2919166203503,88267,31.5,5,5
"FL","65-74 years","Black or African American",5153,259765,3323,25737,7019.2,31.5,12,88267,63.1,36.7,12.6,1983.71605104614,2702.13462167728,718.418570631147,88267,31.5,5,5
"FL","65-74 years","White",33614,2117068,10488,129005,35183.2,31.5,12,88267,63.1,36.7,12.6,1587.76194246004,1661.88332165051,74.1213791904654,88267,31.5,5,5
"FL","75-84 years","Black or African American",4949,118630,2759,22516,6140.7,31.5,12,88267,63.1,36.7,12.6,4171.79465565203,5176.34662395684,1004.55196830481,88267,31.5,5,5
"FL","75-84 years","White",46071,1292040,14722,177455,48396.8,31.5,12,88267,63.1,36.7,12.6,3565.75647812761,3745.76638494164,180.00990681403,88267,31.5,5,5
"FL","85+ years","Black or African American",4503,41992,1979,19450,5304.5,31.5,12,88267,63.1,36.7,12.6,10723.4711373595,12632.1680320061,1908.6968946466,88267,31.5,5,5
"FL","85+ years","White",60536,527041,15399,207603,56619,31.5,12,88267,63.1,36.7,12.6,11486.0134221057,10742.8074855656,-743.20593654004,88267,31.5,5,5
"GA","< 1 year","Black or African American",479,45680,14,1508,411.3,33,13,91082,66.2,31.3,13.1,1048.59894921191,900.394045534151,-148.204903677758,91082,33,6,6
"GA","< 1 year","White",371,69645,NA,881,240.3,33,13,91082,66.2,31.3,13.1,532.701557900783,345.035537368081,-187.666020532702,91082,33,6,6
"GA","1-4 years","Black or African American",77,183355,NA,264,72,33,13,91082,66.2,31.3,13.1,41.9950369501786,39.2680864988683,-2.72695045131029,91082,33,6,6
"GA","1-4 years","White",74,293329,NA,184,50.2,33,13,91082,66.2,31.3,13.1,25.2276454083981,17.1138891824538,-8.11375622594424,91082,33,6,6
"GA","5-14 years","Black or African American",106,497388,12,423,115.4,33,13,91082,66.2,31.3,13.1,21.3113303899571,23.2012030849156,1.88987269495846,91082,33,6,6
"GA","5-14 years","White",105,781857,NA,290,79.1,33,13,91082,66.2,31.3,13.1,13.4295657645835,10.1169395426529,-3.31262622193061,91082,33,6,6
"GA","15-24 years","Black or African American",519,516968,69,2530,690,33,13,91082,66.2,31.3,13.1,100.393061079216,133.470543631327,33.0774825521115,91082,33,6,6
"GA","15-24 years","White",515,816130,48,1916,522.5,33,13,91082,66.2,31.3,13.1,63.1026919730925,64.0216632154191,0.918971242326585,91082,33,6,6
"GA","25-34 years","Black or African American",869,538726,272,4592,1252.4,33,13,91082,66.2,31.3,13.1,161.30648975546,232.474393290838,71.1679035353779,91082,33,6,6
"GA","25-34 years","White",992,836124,174,4193,1143.5,33,13,91082,66.2,31.3,13.1,118.642689361865,136.762011376303,18.119322014438,91082,33,6,6
"GA","35-44 years","Black or African American",1242,466374,537,6324,1724.7,33,13,91082,66.2,31.3,13.1,266.30987147654,369.810495439283,103.500623962742,91082,33,6,6
"GA","35-44 years","White",1606,801314,490,7154,1951.1,33,13,91082,66.2,31.3,13.1,200.420808821511,243.487571663543,43.066762842032,91082,33,6,6
"GA","45-54 years","Black or African American",2289,446621,1181,10296,2808,33,13,91082,66.2,31.3,13.1,512.515085497547,628.72099610184,116.205910604293,91082,33,6,6
"GA","45-54 years","White",3543,859590,1326,14257,3888.3,33,13,91082,66.2,31.3,13.1,412.173245384428,452.343559138659,40.1703137542316,91082,33,6,6
"GA","55-64 years","Black or African American",4739,396175,2300,20710,5648.2,33,13,91082,66.2,31.3,13.1,1196.18855303843,1425.68309459204,229.494541553606,91082,33,6,6
"GA","55-64 years","White",8155,845578,3250,33894,9243.8,33,13,91082,66.2,31.3,13.1,964.429065089205,1093.19305847598,128.763993386772,91082,33,6,6
"GA","65-74 years","Black or African American",5733,241400,3077,27786,7578,33,13,91082,66.2,31.3,13.1,2374.89643744822,3139.18806959403,764.291632145816,91082,33,6,6
"GA","65-74 years","White",12631,644442,5443,53674,14638.4,33,13,91082,66.2,31.3,13.1,1959.99019306625,2271.48447804457,311.494284978322,91082,33,6,6
"GA","75-84 years","Black or African American",4761,94433,2533,22239,6065.2,33,13,91082,66.2,31.3,13.1,5041.66975527623,6422.75475734118,1381.08500206496,91082,33,6,6
"GA","75-84 years","White",15278,328387,6577,69084,18841.1,33,13,91082,66.2,31.3,13.1,4652.43752036469,5737.46829198476,1085.03077162007,91082,33,6,6
"GA","85+ years","Black or African American",3809,31027,1559,16921,4614.8,33,13,91082,66.2,31.3,13.1,12276.4044219551,14873.4972765656,2597.0928546105,91082,33,6,6
"GA","85+ years","White",16403,115109,5234,67187,18323.7,33,13,91082,66.2,31.3,13.1,14249.9717658915,15918.5641435509,1668.59237765944,91082,33,6,6
"ID","< 1 year","White",89,19741,NA,231,63,29.1,16,83777,69.4,33.7,10.2,450.838356719518,319.132769363254,-131.705587356264,83777,29.1,3,3
"ID","1-4 years","Black or African American",0,1197,0,0,0,29.1,16,83777,69.4,33.7,10.2,0,0,0,83777,29.1,3,3
"ID","1-4 years","White",19,84674,0,64,17.5,29.1,16,83777,69.4,33.7,10.2,22.4390013463401,20.6675012400501,-1.77150010629001,83777,29.1,3,3
"ID","5-14 years","White",51,231686,NA,93,25.4,29.1,16,83777,69.4,33.7,10.2,22.0125514705248,10.9631138696339,-11.0494376008909,83777,29.1,3,3
"ID","15-24 years","White",150,220425,10,556,151.6,29.1,16,83777,69.4,33.7,10.2,68.0503572643756,68.7762277418623,0.72587047748668,83777,29.1,3,3
"ID","25-34 years","Black or African American",0,3028,NA,15,4.1,29.1,16,83777,69.4,33.7,10.2,0,135.402906208719,135.402906208719,83777,29.1,3,3
"ID","25-34 years","White",207,216462,21,963,262.6,29.1,16,83777,69.4,33.7,10.2,95.6287939684563,121.314595633414,25.6858016649574,83777,29.1,3,3
"ID","35-44 years","White",356,211534,83,1538,419.5,29.1,16,83777,69.4,33.7,10.2,168.294458574035,198.313273516314,30.0188149422788,83777,29.1,3,3
"ID","45-54 years","White",633,189515,236,2608,711.3,29.1,16,83777,69.4,33.7,10.2,334.010500488088,375.326491306757,41.3159908186686,83777,29.1,3,3
"ID","55-64 years","White",1591,207806,589,6592,1797.8,29.1,16,83777,69.4,33.7,10.2,765.617932109756,865.13382674225,99.5158946324937,83777,29.1,3,3
"ID","65-74 years","White",2708,169227,1126,12034,3282,29.1,16,83777,69.4,33.7,10.2,1600.21745938887,1939.40683224308,339.189372854214,83777,29.1,3,3
"ID","75-84 years","White",3816,82477,1434,16228,4425.8,29.1,16,83777,69.4,33.7,10.2,4626.74442571869,5366.10206481807,739.357639099386,83777,29.1,3,3
"ID","85+ years","White",4452,28818,1449,17682,4822.4,29.1,16,83777,69.4,33.7,10.2,15448.6779096398,16733.9857033798,1285.30779374002,83777,29.1,3,3
"IL","< 1 year","Black or African American",266,22896,NA,863,235.4,36.2,17,100719,70.3,33.7,7,1161.7749825297,1028.12718378756,-133.647798742138,100719,36.2,8,8
"IL","< 1 year","White",470,105574,NA,897,244.6,36.2,17,100719,70.3,33.7,7,445.185367609449,231.685831738875,-213.499535870574,100719,36.2,8,8
"IL","1-4 years","Black or African American",50,98409,NA,176,48,36.2,17,100719,70.3,33.7,7,50.8083610238901,48.7760265829345,-2.03233444095561,100719,36.2,8,8
"IL","1-4 years","White",70,442306,NA,180,49.1,36.2,17,100719,70.3,33.7,7,15.8261475087383,11.1009120382721,-4.72523547046615,100719,36.2,8,8
"IL","5-14 years","Black or African American",64,250739,NA,247,67.4,36.2,17,100719,70.3,33.7,7,25.5245494318794,26.880541120448,1.35599168856859,100719,36.2,8,8
"IL","5-14 years","White",98,1161121,NA,305,83.2,36.2,17,100719,70.3,33.7,7,8.4401195052023,7.16548921257991,-1.27463029262239,100719,36.2,8,8
"IL","15-24 years","Black or African American",410,270918,31,1972,537.8,36.2,17,100719,70.3,33.7,7,151.337305014802,198.510250334049,47.1729453192479,100719,36.2,8,8
"IL","15-24 years","White",655,1217259,28,1768,482.2,36.2,17,100719,70.3,33.7,7,53.8094193593968,39.6135908627498,-14.195828496647,100719,36.2,8,8
"IL","25-34 years","Black or African American",672,288311,137,3382,922.4,36.2,17,100719,70.3,33.7,7,233.081637537243,319.932295333858,86.8506577966155,100719,36.2,8,8
"IL","25-34 years","White",1404,1290281,117,4324,1179.3,36.2,17,100719,70.3,33.7,7,108.813506515247,91.3986953229568,-17.4148111922907,100719,36.2,8,8
"IL","35-44 years","Black or African American",777,229046,252,3973,1083.5,36.2,17,100719,70.3,33.7,7,339.233167136732,473.049081843822,133.815914707089,100719,36.2,8,8
"IL","35-44 years","White",2183,1246929,275,7058,1924.9,36.2,17,100719,70.3,33.7,7,175.07011225178,154.371259309872,-20.6988529419077,100719,36.2,8,8
"IL","45-54 years","Black or African American",1671,226606,522,6787,1851,36.2,17,100719,70.3,33.7,7,737.403246162944,816.836270884266,79.4330247213225,100719,36.2,8,8
"IL","45-54 years","White",4145,1243740,814,13430,3662.7,36.2,17,100719,70.3,33.7,7,333.26901120813,294.490809976362,-38.7782012317687,100719,36.2,8,8
"IL","55-64 years","Black or African American",3324,224490,1173,14539,3965.2,36.2,17,100719,70.3,33.7,7,1480.68956300949,1766.31475789567,285.625194886186,100719,36.2,8,8
"IL","55-64 years","White",10337,1334510,2524,35942,9802.4,36.2,17,100719,70.3,33.7,7,774.591423069142,734.531775707938,-40.0596473612038,100719,36.2,8,8
"IL","65-74 years","Black or African American",3850,143780,1725,17775,4847.7,36.2,17,100719,70.3,33.7,7,2677.70204479065,3371.60940325497,693.90735846432,100719,36.2,8,8
"IL","65-74 years","White",16264,960323,5066,62795,17125.9,36.2,17,100719,70.3,33.7,7,1693.5968418959,1783.34789440636,89.7510525104574,100719,36.2,8,8
"IL","75-84 years","Black or African American",3567,70226,1463,14596,3980.7,36.2,17,100719,70.3,33.7,7,5079.31535328796,5668.41340813943,589.098054851479,100719,36.2,8,8
"IL","75-84 years","White",21658,496396,7216,84278,22984.9,36.2,17,100719,70.3,33.7,7,4363.04885615517,4630.35560318778,267.306747032611,100719,36.2,8,8
"IL","85+ years","Black or African American",3200,27095,1222,12726,3470.7,36.2,17,100719,70.3,33.7,7,11810.2971027865,12809.3744233253,999.077320538845,100719,36.2,8,8
"IL","85+ years","White",31234,228476,9698,113758,31024.9,36.2,17,100719,70.3,33.7,7,13670.5824681805,13579.0630088062,-91.5194593742872,100719,36.2,8,8
"IN","< 1 year","Black or African American",116,9308,NA,480,130.9,27.8,18,81703,70.2,34,8,1246.23979372583,1406.31714654061,160.077352814783,81703,27.8,2,2
"IN","< 1 year","White",385,64456,11,1081,294.8,27.8,18,81703,70.2,34,8,597.306689834926,457.366265359315,-139.940424475611,81703,27.8,2,2
"IN","1-4 years","Black or African American",19,41145,NA,82,22.4,27.8,18,81703,70.2,34,8,46.1781504435533,54.4416089439786,8.26345850042533,81703,27.8,2,2
"IN","1-4 years","White",74,269634,NA,232,63.3,27.8,18,81703,70.2,34,8,27.4446101011,23.4762678297247,-3.96834227137527,81703,27.8,2,2
"IN","5-14 years","Black or African American",25,104607,NA,111,30.3,27.8,18,81703,70.2,34,8,23.8989742560249,28.9655567983022,5.06658254227728,81703,27.8,2,2
"IN","5-14 years","White",105,704912,NA,327,89.2,27.8,18,81703,70.2,34,8,14.895476314774,12.6540617835985,-2.24141453117552,81703,27.8,2,2
"IN","15-24 years","Black or African American",180,104585,23,838,228.5,27.8,18,81703,70.2,34,8,172.108811014964,218.482573982885,46.3737629679208,81703,27.8,2,2
"IN","15-24 years","White",556,752782,33,2001,545.7,27.8,18,81703,70.2,34,8,73.8593643312407,72.4911063229461,-1.36825800829456,81703,27.8,2,2
"IN","25-34 years","Black or African American",249,106716,48,1345,366.8,27.8,18,81703,70.2,34,8,233.329585066907,343.716031335507,110.386446268601,81703,27.8,2,2
"IN","25-34 years","White",1151,729217,128,4521,1233,27.8,18,81703,70.2,34,8,157.840533064918,169.085471128622,11.244938063704,81703,27.8,2,2
"IN","35-44 years","Black or African American",308,86136,87,1573,429,27.8,18,81703,70.2,34,8,357.574068914275,498.04959598774,140.475527073465,81703,27.8,2,2
"IN","35-44 years","White",1615,697923,352,6913,1885.4,27.8,18,81703,70.2,34,8,231.400885197937,270.144414211883,38.7435290139457,81703,27.8,2,2
"IN","45-54 years","Black or African American",491,76395,233,2449,667.9,27.8,18,81703,70.2,34,8,642.712219386086,874.271876431704,231.559657045618,81703,27.8,2,2
"IN","45-54 years","White",3266,715565,990,12992,3543.3,27.8,18,81703,70.2,34,8,456.422547217933,495.175141321893,38.7525941039598,81703,27.8,2,2
"IN","55-64 years","Black or African American",1032,71983,464,4641,1265.7,27.8,18,81703,70.2,34,8,1433.67183918425,1758.33182834836,324.659989164108,81703,27.8,2,2
"IN","55-64 years","White",7830,779692,2778,31808,8674.9,27.8,18,81703,70.2,34,8,1004.24270096397,1112.60600339621,108.363302432242,81703,27.8,2,2
"IN","65-74 years","Black or African American",1167,42922,653,5991,1633.9,27.8,18,81703,70.2,34,8,2718.8854200643,3806.67256884581,1087.78714878151,81703,27.8,2,2
"IN","65-74 years","White",12110,579895,5101,52082,14204.2,27.8,18,81703,70.2,34,8,2088.30909043879,2449.44343372507,361.134343286285,81703,27.8,2,2
"IN","75-84 years","Black or African American",1028,18614,547,4696,1280.7,27.8,18,81703,70.2,34,8,5522.72483077254,6880.3051466638,1357.58031589126,81703,27.8,2,2
"IN","75-84 years","White",14919,293630,6571,64194,17507.5,27.8,18,81703,70.2,34,8,5080.8841058475,5962.43571842114,881.551612573647,81703,27.8,2,2
"IN","85+ years","Black or African American",903,7185,468,3950,1077.3,27.8,18,81703,70.2,34,8,12567.8496868476,14993.7369519833,2425.8872651357,81703,27.8,2,2
"IN","85+ years","White",18018,121886,7157,70953,19350.8,27.8,18,81703,70.2,34,8,14782.6657696536,15876.146563182,1093.48079352838,81703,27.8,2,2
"IA","< 1 year","Black or African American",30,1944,NA,104,28.4,29.7,19,84948,73.8,35.7,4.9,1543.20987654321,1460.90534979424,-82.3045267489711,84948,29.7,4,3
"IA","< 1 year","White",142,32479,NA,313,85.4,29.7,19,84948,73.8,35.7,4.9,437.205578989501,262.93912989932,-174.266449090181,84948,29.7,4,3
"IA","1-4 years","White",20,133935,0,82,22.4,29.7,19,84948,73.8,35.7,4.9,14.9326165677381,16.7245305558667,1.79191398812857,84948,29.7,4,3
"IA","5-14 years","White",50,351458,NA,142,38.7,29.7,19,84948,73.8,35.7,4.9,14.226450955733,11.0112730397373,-3.21517791599565,84948,29.7,4,3
"IA","15-24 years","Black or African American",28,23039,NA,146,39.8,29.7,19,84948,73.8,35.7,4.9,121.533052649855,172.750553409436,51.2175007595816,84948,29.7,4,3
"IA","15-24 years","White",221,378366,NA,704,192,29.7,19,84948,73.8,35.7,4.9,58.4090536676128,50.7445172134917,-7.66453645412114,84948,29.7,4,3
"IA","25-34 years","Black or African American",52,23279,14,211,57.5,29.7,19,84948,73.8,35.7,4.9,223.377292839039,247.003737273938,23.6264444348984,84948,29.7,4,3
"IA","25-34 years","White",354,347064,43,1339,365.2,29.7,19,84948,73.8,35.7,4.9,101.998478666759,105.22554917825,3.22707051149067,84948,29.7,4,3
"IA","35-44 years","Black or African American",41,17294,16,227,61.9,29.7,19,84948,73.8,35.7,4.9,237.076442696889,357.927604949694,120.851162252804,84948,29.7,4,3
"IA","35-44 years","White",573,346679,139,2435,664.1,29.7,19,84948,73.8,35.7,4.9,165.282581292781,191.560492559399,26.2779112666184,84948,29.7,4,3
"IA","45-54 years","Black or African American",70,12366,32,362,98.7,29.7,19,84948,73.8,35.7,4.9,566.068251657771,798.156234837458,232.087983179686,84948,29.7,4,3
"IA","45-54 years","White",1279,335300,367,4951,1350.3,29.7,19,84948,73.8,35.7,4.9,381.449448255294,402.713987473904,21.2645392186102,84948,29.7,4,3
"IA","55-64 years","Black or African American",143,9301,70,651,177.5,29.7,19,84948,73.8,35.7,4.9,1537.46908934523,1908.39694656489,370.927857219654,84948,29.7,4,3
"IA","55-64 years","White",3476,396586,1014,12985,3541.4,29.7,19,84948,73.8,35.7,4.9,876.480763314893,892.971511853671,16.4907485387785,84948,29.7,4,3
"IA","65-74 years","Black or African American",139,4746,74,727,198.3,29.7,19,84948,73.8,35.7,4.9,2928.78213232196,4178.25537294564,1249.47324062368,84948,29.7,4,3
"IA","65-74 years","White",5393,301169,1883,23147,6312.8,29.7,19,84948,73.8,35.7,4.9,1790.68894872978,2096.09886807739,305.409919347609,84948,29.7,4,3
"IA","75-84 years","Black or African American",86,1783,60,512,139.6,29.7,19,84948,73.8,35.7,4.9,4823.33146382501,7829.50084127874,3006.16937745373,84948,29.7,4,3
"IA","75-84 years","White",7329,158754,2776,30430,8299.1,29.7,19,84948,73.8,35.7,4.9,4616.57659019615,5227.64780729934,611.071217103192,84948,29.7,4,3
"IA","85+ years","Black or African American",75,603,48,357,97.4,29.7,19,84948,73.8,35.7,4.9,12437.8109452736,16152.5704809287,3714.75953565506,84948,29.7,4,3
"IA","85+ years","White",11034,77290,3957,42404,11564.7,29.7,19,84948,73.8,35.7,4.9,14276.1029887437,14962.7377409755,686.634752231857,84948,29.7,4,3
"KS","< 1 year","Black or African American",30,2453,0,93,25.4,34.4,20,87033,74.3,29.6,8.9,1222.99225438239,1035.46677537709,-187.5254790053,87033,34.4,5,7
"KS","< 1 year","White",148,28704,NA,361,98.5,34.4,20,87033,74.3,29.6,8.9,515.607580824972,343.157748049052,-172.44983277592,87033,34.4,5,7
"KS","1-4 years","White",28,124056,NA,66,18,34.4,20,87033,74.3,29.6,8.9,22.5704520539111,14.5095763203714,-8.06087573353969,87033,34.4,5,7
"KS","5-14 years","Black or African American",11,27194,NA,38,10.4,34.4,20,87033,74.3,29.6,8.9,40.4500992866073,38.2437302346106,-2.20636905199676,87033,34.4,5,7
"KS","5-14 years","White",47,327416,NA,112,30.5,34.4,20,87033,74.3,29.6,8.9,14.3548268868962,9.31536638404965,-5.03946050284653,87033,34.4,5,7
"KS","15-24 years","Black or African American",31,29192,NA,168,45.8,34.4,20,87033,74.3,29.6,8.9,106.193477665114,156.892299260071,50.6988215949575,87033,34.4,5,7
"KS","15-24 years","White",226,340273,21,784,213.8,34.4,20,87033,74.3,29.6,8.9,66.4172590831479,62.8319026193674,-3.58535646378054,87033,34.4,5,7
"KS","25-34 years","Black or African American",69,29091,NA,282,76.9,34.4,20,87033,74.3,29.6,8.9,237.186758791379,264.342923928363,27.156165136984,87033,34.4,5,7
"KS","25-34 years","White",407,317406,51,1469,400.6,34.4,20,87033,74.3,29.6,8.9,128.226939629371,126.210594632742,-2.01634499662893,87033,34.4,5,7
"KS","35-44 years","Black or African American",77,23040,21,411,112.1,34.4,20,87033,74.3,29.6,8.9,334.201388888889,486.545138888889,152.34375,87033,34.4,5,7
"KS","35-44 years","White",579,310997,147,2411,657.5,34.4,20,87033,74.3,29.6,8.9,186.175429344978,211.416830387431,25.2414010424538,87033,34.4,5,7
"KS","45-54 years","Black or African American",106,19259,43,537,146.5,34.4,20,87033,74.3,29.6,8.9,550.392024508022,760.683316890804,210.291292382782,87033,34.4,5,7
"KS","45-54 years","White",1104,287420,384,4178,1139.5,34.4,20,87033,74.3,29.6,8.9,384.106881914968,396.458144875096,12.351262960128,87033,34.4,5,7
"KS","55-64 years","Black or African American",317,19859,137,1232,336,34.4,20,87033,74.3,29.6,8.9,1596.25358779395,1691.92809305605,95.6745052620977,87033,34.4,5,7
"KS","55-64 years","White",3128,335350,929,11225,3061.4,34.4,20,87033,74.3,29.6,8.9,932.756821231549,912.896973311466,-19.8598479200834,87033,34.4,5,7
"KS","65-74 years","Black or African American",299,11299,149,1452,396,34.4,20,87033,74.3,29.6,8.9,2646.25188069741,3504.73493229489,858.483051597487,87033,34.4,5,7
"KS","65-74 years","White",4785,251280,1701,19488,5314.9,34.4,20,87033,74.3,29.6,8.9,1904.25023877746,2115.13053167781,210.88029290035,87033,34.4,5,7
"KS","75-84 years","Black or African American",264,4983,146,1150,313.6,34.4,20,87033,74.3,29.6,8.9,5298.01324503311,6293.3975516757,995.384306642584,87033,34.4,5,7
"KS","75-84 years","White",6157,128447,2295,24719,6741.5,34.4,20,87033,74.3,29.6,8.9,4793.41673997836,5248.46823981876,455.051499840401,87033,34.4,5,7
"KS","85+ years","Black or African American",253,1857,106,1078,294,34.4,20,87033,74.3,29.6,8.9,13624.1249326871,15831.9870759289,2207.86214324179,87033,34.4,5,7
"KS","85+ years","White",8853,62497,2831,32466,8854.4,34.4,20,87033,74.3,29.6,8.9,14165.4799430373,14167.7200505624,2.24010752516006,87033,34.4,5,7
"KY","< 1 year","Black or African American",52,4995,NA,198,54,25.7,21,76511,64.3,43.4,5.8,1041.04104104104,1081.08108108108,40.0400400400399,76511,25.7,2,1
"KY","< 1 year","White",201,44610,NA,725,197.7,25.7,21,76511,64.3,43.4,5.8,450.571620712845,443.174176193678,-7.39744451916613,76511,25.7,2,1
"KY","1-4 years","White",46,182203,NA,154,42,25.7,21,76511,64.3,43.4,5.8,25.2465656438149,23.0512121095701,-2.19535353424477,76511,25.7,2,1
"KY","5-14 years","Black or African American",13,54551,NA,57,15.5,25.7,21,76511,64.3,43.4,5.8,23.8309105240967,28.4137779325769,4.58286740848014,76511,25.7,2,1
"KY","5-14 years","White",80,467269,NA,251,68.5,25.7,21,76511,64.3,43.4,5.8,17.12075913446,14.6596500088814,-2.46110912557863,76511,25.7,2,1
"KY","15-24 years","Black or African American",91,61679,13,496,135.3,25.7,21,76511,64.3,43.4,5.8,147.538059955576,219.361533098786,71.8234731432092,76511,25.7,2,1
"KY","15-24 years","White",349,490120,34,1545,421.4,25.7,21,76511,64.3,43.4,5.8,71.2070513343671,85.9789439320983,14.7718925977312,76511,25.7,2,1
"KY","25-34 years","Black or African American",147,57976,26,803,219,25.7,21,76511,64.3,43.4,5.8,253.553194425279,377.742514143784,124.189319718504,76511,25.7,2,1
"KY","25-34 years","White",828,503262,125,3795,1035,25.7,21,76511,64.3,43.4,5.8,164.52662827712,205.6582853464,41.13165706928,76511,25.7,2,1
"KY","35-44 years","Black or African American",150,47560,53,987,269.2,25.7,21,76511,64.3,43.4,5.8,315.391084945332,566.021867115223,250.630782169891,76511,25.7,2,1
"KY","35-44 years","White",1480,481988,368,7070,1928.2,25.7,21,76511,64.3,43.4,5.8,307.061586595517,400.051453563159,92.9898669676423,76511,25.7,2,1
"KY","45-54 years","Black or African American",311,43632,123,1409,384.3,25.7,21,76511,64.3,43.4,5.8,712.779611294463,880.775577557756,167.995966263293,76511,25.7,2,1
"KY","45-54 years","White",2982,503883,1017,12577,3430.1,25.7,21,76511,64.3,43.4,5.8,591.804049749644,680.73342422745,88.9293744778054,76511,25.7,2,1
"KY","55-64 years","Black or African American",615,44737,244,2692,734.2,25.7,21,76511,64.3,43.4,5.8,1374.70103046695,1641.14714889242,266.446118425465,76511,25.7,2,1
"KY","55-64 years","White",6787,541011,2549,28411,7748.5,25.7,21,76511,64.3,43.4,5.8,1254.50314318933,1432.22596213386,177.722818944532,76511,25.7,2,1
"KY","65-74 years","Black or African American",726,26933,356,3487,951,25.7,21,76511,64.3,43.4,5.8,2695.57791556826,3530.98429436008,835.406378791817,76511,25.7,2,1
"KY","65-74 years","White",9718,413055,4462,42833,11681.7,25.7,21,76511,64.3,43.4,5.8,2352.71331904952,2828.12216290809,475.408843858567,76511,25.7,2,1
"KY","75-84 years","Black or African American",651,10940,292,2571,701.2,25.7,21,76511,64.3,43.4,5.8,5950.63985374771,6409.50639853748,458.866544789763,76511,25.7,2,1
"KY","75-84 years","White",11466,206165,5286,49292,13443.3,25.7,21,76511,64.3,43.4,5.8,5561.56476608542,6520.65093493076,959.086168845342,76511,25.7,2,1
"KY","85+ years","Black or African American",535,4248,238,2148,585.8,25.7,21,76511,64.3,43.4,5.8,12594.1619585687,13790.0188323917,1195.85687382297,76511,25.7,2,1
